celltype,arm,gene,n_peaks,lfc_atac,lfc_rna,padj_rna,rna_hit,concord
Astro,all_donors,ADAMTS6,2,0.09016,-0.84193,0.4268987202504926,False,False
Astro,all_donors,CARTPT,1,-0.29868,-0.26055,0.926979522435738,False,True
Astro,all_donors,CRHBP,2,0.09358,-0.93961,,False,False
Astro,all_donors,AGGF1,1,-0.10291,-0.09351,0.8395773037267439,False,True
Astro,all_donors,ZBED3,1,0.1688,-0.05019,0.9687236666859526,False,False
Astro,all_donors,THBS4,2,0.19709,0.00836,0.9939753226919472,False,True
Astro,all_donors,VCAN,2,0.09478,0.49552,0.466652268193918,False,True
Astro,all_donors,HAPLN1,5,-0.07999,-1.2726,0.3846062852256752,False,True
Astro,all_donors,EDIL3,2,-0.16401,0.14005,0.9329458566397916,False,False
Astro,all_donors,ARSK,1,0.02008,-0.02045,0.9848904178919454,False,False
Astro,all_donors,PCSK1,2,-0.25474,-0.09756,0.9714820249111336,False,True
Astro,all_donors,ERAP1,2,-0.04216,-0.15708,0.8032333788386723,False,True
Astro,all_donors,ERAP2,3,0.04492,0.24135,0.7944792209423281,False,True
Astro,all_donors,LNPEP,2,0.11019,-0.06301,0.9094079147924468,False,False
Astro,all_donors,ST8SIA4,2,0.04798,0.08247,0.9764276892575692,False,True
Astro,all_donors,PAM,2,0.23632,0.2223,0.7772022611064385,False,True
Astro,all_donors,TSLP,2,-0.30084,0.89229,,False,False
Astro,all_donors,LOX,1,0.00066,0.20184,,False,True
Astro,all_donors,FBN2,11,-0.25977,-0.83988,,False,True
Astro,all_donors,ADAMTS19,2,-0.38028,-2.97952,0.0382205732062726,True,True
Astro,all_donors,GDF9,1,-0.03333,-0.31419,0.905612931051024,False,True
Astro,all_donors,LEAP2,1,-0.45804,0.31014,,False,False
Astro,all_donors,FSTL4,1,-0.34619,-0.32594,0.8423944950280735,False,True
Astro,all_donors,CXCL14,1,-0.37676,-0.76725,0.1371887074670807,False,True
Astro,all_donors,TGFBI,7,0.00709,1.12333,,False,True
Astro,all_donors,SPOCK1,66,0.05257,-0.15001,0.8423944950280735,False,False
Astro,all_donors,MZB1,1,-0.38406,-1.11675,,False,True
Astro,all_donors,NRG2,33,-0.0039,-0.1415,0.8064556270471452,False,True
Astro,all_donors,HBEGF,1,0.0973,0.20336,0.9318582489089576,False,True
Astro,all_donors,CD14,2,-0.09318,-0.54163,0.8879121336987986,False,True
Astro,all_donors,PCDHA1,1,0.43165,0.51708,,False,True
Astro,all_donors,PCDHA6,1,0.10742,0.61993,,False,True
Astro,all_donors,PCDHA10,1,0.21237,0.16473,0.8104163010671263,False,True
Astro,all_donors,PCDH12,2,-0.36707,0.42753,,False,False
Astro,all_donors,NDFIP1,2,0.05952,0.09642,0.7944792209423281,False,True
Astro,all_donors,FGF1,19,-0.07016,0.18951,0.7444697629542228,False,False
Astro,all_donors,SPINK9,2,0.05899,-0.76093,0.5636436435516762,False,False
Astro,all_donors,PCYOX1L,2,-0.01768,0.09492,0.9554927809755464,False,False
Astro,all_donors,ARSI,13,-0.02523,0.61343,,False,False
Astro,all_donors,CD74,3,0.20731,1.86093,0.2253057744894146,False,True
Astro,all_donors,GPX3,2,0.12316,1.7736,0.2302981969089375,False,True
Astro,all_donors,SPARC,2,0.25248,0.79365,0.4721249043868883,False,True
Astro,all_donors,TIMD4,5,-0.09138,-0.47838,,False,True
Astro,all_donors,C1QTNF2,1,0.15841,-0.25818,,False,False
Astro,all_donors,SLIT3,92,-0.16127,-0.79553,0.3235749215249786,False,True
Astro,all_donors,STC2,3,0.29675,1.33436,,False,True
Astro,all_donors,FGFR4,2,0.30344,0.31811,,False,True
Astro,all_donors,ADAMTS2,1,-0.29938,-0.38376,,False,True
Astro,all_donors,SERPINB1,1,0.01939,0.13545,0.9518398196395412,False,True
Astro,all_donors,F13A1,1,-0.54966,0.38595,0.869716989628429,False,False
Astro,all_donors,LY86,2,-0.59908,-0.24322,0.9338485043021648,False,True
Astro,all_donors,BMP6,2,-0.24724,0.98312,0.6046598241863457,False,False
Astro,all_donors,EDN1,3,-0.00826,-0.26376,,False,True
Astro,all_donors,GFOD1,24,-0.02701,-0.18138,0.8312363252192182,False,True
Astro,all_donors,KIAA0319,18,-0.00182,-0.09547,0.9368362079168324,False,True
Astro,all_donors,SCGN,1,0.07391,1.45256,,False,True
Astro,all_donors,GABBR1,2,0.24926,-0.25015,0.6608827684861109,False,False
Astro,all_donors,HLA-E,2,-0.07723,0.89394,0.4247870335749694,False,False
Astro,all_donors,DDR1,4,0.12585,0.48783,0.4003039564527837,False,True
Astro,all_donors,HCG22,1,0.10288,-0.15704,0.958871958255389,False,False
Astro,all_donors,BAG6,1,-0.00115,0.07759,0.9455442391287376,False,False
Astro,all_donors,APOM,1,-0.00115,0.48348,,False,False
Astro,all_donors,LY6G5C,1,0.02912,1.11332,,False,True
Astro,all_donors,HSPA1A,1,0.0387,0.86309,0.479930867039211,False,True
Astro,all_donors,C2,8,0.04343,0.18547,0.8848514546589075,False,True
Astro,all_donors,C4A,1,0.33999,0.86368,,False,True
Astro,all_donors,C4B,1,0.89781,0.52183,,False,True
Astro,all_donors,TNXB,11,0.05881,0.30974,0.7693870171843106,False,True
Astro,all_donors,EGFL8,1,0.2048,0.16684,0.903310778867776,False,True
Astro,all_donors,COL11A2,3,0.01905,0.69055,,False,True
Astro,all_donors,CUTA,2,0.02476,0.45374,0.7401304987628959,False,True
Astro,all_donors,SCUBE3,1,-0.34863,-0.09341,0.9604162468197966,False,True
Astro,all_donors,PI16,5,0.39317,0.96601,0.5291120793716095,False,True
Astro,all_donors,TREM2,3,-0.14703,2.25176,,False,False
Astro,all_donors,PTK7,1,-0.08879,-0.0124,0.9919103414972535,False,True
Astro,all_donors,VEGFA,1,0.14796,-0.21375,0.9153606796037432,False,False
Astro,all_donors,HSP90AB1,1,0.01723,0.06609,0.97047904961412,False,True
Astro,all_donors,ENPP5,2,-0.002,0.63618,0.4319586701182075,False,False
Astro,all_donors,PLA2G7,2,-0.22642,-1.31547,,False,True
Astro,all_donors,COL21A1,15,0.50125,1.90974,0.0052557361621232,True,True
Astro,all_donors,EYS,16,-0.06835,0.43704,0.5651220126959668,False,False
Astro,all_donors,COL19A1,3,-0.21073,-0.33192,0.8280172953711459,False,True
Astro,all_donors,COL9A1,5,-0.25958,-0.40481,0.7554388905940873,False,True
Astro,all_donors,COL12A1,5,0.09175,1.45394,0.0137724221750435,True,True
Astro,all_donors,PRSS35,1,0.1127,-0.3768,0.7090659449288127,False,False
Astro,all_donors,CD164,2,-0.00271,0.19377,0.7614922678377276,False,False
Astro,all_donors,METTL24,1,-0.01642,0.105,0.9208008260754906,False,False
Astro,all_donors,LAMA4,2,0.15837,0.69672,0.3867333109327999,False,True
Astro,all_donors,SMPDL3A,1,0.07322,-0.45006,0.5917798101043095,False,False
Astro,all_donors,RSPO3,1,-0.32939,0.398,0.7946817973672803,False,False
Astro,all_donors,LAMA2,1,0.15624,0.6429,0.7872643998390298,False,True
Astro,all_donors,ENPP3,2,0.05469,-0.95898,0.1710659311627226,False,False
Astro,all_donors,ENPP1,1,0.21336,0.2198,0.884193022771775,False,True
Astro,all_donors,CCN2,1,-0.00683,2.30648,0.0131726309425971,True,False
Astro,all_donors,FUCA2,1,0.21984,0.03863,0.9731099447111552,False,True
Astro,all_donors,RAET1E,3,0.11522,0.61547,,False,True
Astro,all_donors,ULBP2,2,-0.03838,0.63592,,False,False
Astro,all_donors,VIP,2,-0.45477,-1.67162,,False,True
Astro,all_donors,FNDC1,1,-0.14399,-0.73093,0.6833780275927444,False,True
Astro,all_donors,LPA,2,0.39997,0.03779,,False,True
Astro,all_donors,RNASET2,1,0.1916,0.23882,0.7944792209423281,False,True
Astro,all_donors,SMOC2,35,-0.2074,0.75843,,False,False
Astro,all_donors,THBS2,2,-0.00341,0.43947,0.6870038610131505,False,False
Astro,all_donors,C6orf120,2,0.01796,-0.05948,0.9656112020841195,False,False
Astro,all_donors,FAM20C,1,0.0253,0.23102,0.9151694822615704,False,True
Astro,all_donors,PDGFA,2,0.03001,0.27791,0.7872643998390298,False,True
Astro,all_donors,NXPH1,48,0.0133,0.33103,0.8673117086961041,False,True
Astro,all_donors,THSD7A,1,0.10336,-0.04586,0.9604162468197966,False,False
Astro,all_donors,VWDE,1,-0.02689,-0.52894,,False,True
Astro,all_donors,SOSTDC1,14,-0.0061,0.64376,,False,False
Astro,all_donors,CCDC126,1,-0.00748,-0.04579,0.945968829396067,False,True
Astro,all_donors,NPY,3,-0.24929,-0.67975,0.7951202307300347,False,True
Astro,all_donors,HNRNPA2B1,1,0.22196,0.13773,0.7180577273969804,False,True
Astro,all_donors,BMPER,1,0.05142,-0.34529,0.7499830234082188,False,False
Astro,all_donors,AOAH,2,-0.13557,0.39097,0.8218970111246454,False,False
Astro,all_donors,EPDR1,27,-0.00813,0.27223,0.5334867796502127,False,False
Astro,all_donors,SFRP4,1,0.18257,0.55299,0.4268315176427786,False,True
Astro,all_donors,INHBA,3,0.02726,0.50141,,False,True
Astro,all_donors,AEBP1,6,0.28911,1.27213,0.2470226483797035,False,True
Astro,all_donors,PPIA,1,0.05502,0.10765,0.9454549779705584,False,True
Astro,all_donors,IGFBP3,3,-0.15543,0.88747,,False,False
Astro,all_donors,VWC2,1,-0.11212,-0.42953,0.7755770008762154,False,True
Astro,all_donors,ZPBP,1,-0.09149,0.38951,,False,False
Astro,all_donors,VSTM2A,2,-0.18534,-0.59984,,False,True
Astro,all_donors,EGFR,44,0.10996,-0.1799,0.7576576339696994,False,False
Astro,all_donors,STX1A,4,-0.01332,-0.03502,0.9883426883755206,False,True
Astro,all_donors,ELN,1,-0.01526,0.31708,0.7993823828058372,False,False
Astro,all_donors,SSC4D,2,-0.32181,1.12208,,False,False
Astro,all_donors,ZP3,10,-0.11409,0.16227,,False,False
Astro,all_donors,FGL2,2,-0.00226,0.71317,0.6917606222134953,False,False
Astro,all_donors,SEMA3C,2,0.43451,0.3128,0.7822125438984271,False,True
Astro,all_donors,HGF,1,0.17793,-0.23528,0.9203337439560983,False,False
Astro,all_donors,SEMA3E,1,-0.14482,0.06902,0.97494610149279,False,False
Astro,all_donors,SEMA3A,2,0.24789,-0.22099,0.8066262281091607,False,False
Astro,all_donors,SEMA3D,7,0.55489,1.80478,0.0131726309425971,True,True
Astro,all_donors,TFPI2,1,-0.30453,1.25371,,False,False
Astro,all_donors,COL1A2,1,-0.10681,1.32248,0.2651149919743504,False,False
Astro,all_donors,PON1,1,-0.11358,-0.27038,0.7918536705915252,False,True
Astro,all_donors,PON3,1,-0.25266,-0.48536,0.4100552109518207,False,True
Astro,all_donors,PON2,1,0.05021,-0.08804,0.791473858289958,False,False
Astro,all_donors,TAC1,2,-0.56686,-0.57506,0.7925171378851372,False,True
Astro,all_donors,NPTX2,1,-0.16546,0.73574,0.6763307400943175,False,False
Astro,all_donors,AZGP1,1,0.38303,2.24889,,False,True
Astro,all_donors,CNPY4,1,0.0098,0.60871,0.5036816205168633,False,True
Astro,all_donors,GPC2,2,0.23851,0.51272,,False,True
Astro,all_donors,PILRA,2,-0.59574,0.3632,0.6603693126268912,False,False
Astro,all_donors,PCOLCE,1,-0.14375,0.68279,0.5814476808209116,False,False
Astro,all_donors,ACHE,1,0.00186,0.54925,,False,True
Astro,all_donors,SERPINE1,1,-0.13118,1.88503,0.645419510098373,False,False
Astro,all_donors,VGF,3,-0.08894,-0.41194,0.8724921838620232,False,True
Astro,all_donors,PLOD3,1,0.01554,0.6777,0.473141055408852,False,True
Astro,all_donors,COL26A1,1,0.04047,-1.27546,0.0634166970695345,True,False
Astro,all_donors,LRRC17,2,0.19325,-0.05584,0.958871958255389,False,False
Astro,all_donors,RELN,1,-0.20383,0.34058,0.816165849778417,False,False
Astro,all_donors,NAMPT,1,0.00317,0.87721,0.5343481719978711,False,True
Astro,all_donors,LAMB1,1,-0.48869,-0.05338,0.980224463165366,False,True
Astro,all_donors,NRCAM,51,0.08858,-0.04863,0.9454186372311978,False,False
Astro,all_donors,MDFIC,1,-0.0224,0.10551,0.9152190221813188,False,False
Astro,all_donors,MET,9,0.1809,-0.61446,0.6518755078434995,False,False
Astro,all_donors,WNT2,1,-0.16822,-0.7003,,False,True
Astro,all_donors,WNT16,1,0.24159,2.50139,,False,True
Astro,all_donors,FAM3C,2,0.19189,-0.15326,0.816165849778417,False,False
Astro,all_donors,PTPRZ1,1,-0.02234,-0.32071,0.2764713134776292,False,True
Astro,all_donors,HILPDA,2,0.09396,0.74842,0.7664033486564636,False,True
Astro,all_donors,CALU,1,-0.21452,-0.42532,0.1346278217564061,False,True
Astro,all_donors,KCP,2,-0.34556,0.08506,,False,False
Astro,all_donors,FAM180A,1,-0.24263,0.94427,,False,False
Astro,all_donors,PTN,1,-0.18679,-0.57467,0.2669428123965809,False,True
Astro,all_donors,EPHB6,1,0.33027,0.5259,0.7224735267656369,False,True
Astro,all_donors,RARRES2,1,-0.02405,0.97216,0.4782350624393532,False,False
Astro,all_donors,AOC1,5,0.21032,0.25032,,False,True
Astro,all_donors,ANGPT2,1,-0.14846,0.07308,0.9376919534599868,False,False
Astro,all_donors,PRSS51,5,-0.28875,-0.12588,0.9200436935966582,False,True
Astro,all_donors,CTSB,1,-0.04812,0.35763,0.6725553173186888,False,False
Astro,all_donors,FGF20,1,-0.17293,1.78893,,False,False
Astro,all_donors,PDGFRL,2,0.13559,-0.33804,0.8610905638751792,False,False
Astro,all_donors,FGL1,7,-0.27415,0.31216,0.7724283975305838,False,False
Astro,all_donors,ASAH1,2,0.1067,0.22635,0.6694967900480023,False,True
Astro,all_donors,LPL,1,-0.5168,0.36199,0.8281257084768338,False,False
Astro,all_donors,LGI3,2,0.07319,-0.12315,,False,False
Astro,all_donors,BMP1,1,0.04344,0.07228,0.9580456744843012,False,True
Astro,all_donors,PEBP4,1,-0.08609,-0.24367,0.8052307329503304,False,True
Astro,all_donors,LOXL2,1,0.06227,0.58102,0.7213650366698224,False,True
Astro,all_donors,ADAM28,2,-0.09855,0.2489,0.9203337439560983,False,False
Astro,all_donors,CLU,2,0.01474,0.29942,0.7614922678377276,False,True
Astro,all_donors,PNOC,7,-0.13035,-0.83764,,False,True
Astro,all_donors,NRG1,89,0.0347,-1.18427,0.1873895670618255,False,False
Astro,all_donors,HTRA4,2,0.05218,0.16553,,False,True
Astro,all_donors,ADAM9,1,0.12845,-0.13638,0.8598214813951771,False,False
Astro,all_donors,SFRP1,1,-0.69939,-0.30116,,False,True
Astro,all_donors,PLAT,3,0.11464,-0.29202,,False,False
Astro,all_donors,PXDNL,2,-0.22608,-0.08793,0.9328011612611988,False,True
Astro,all_donors,SDCBP,2,0.11089,0.01512,0.9896588118329523,False,True
Astro,all_donors,GGH,1,-0.0311,0.21594,0.7822125438984271,False,False
Astro,all_donors,CRH,2,-0.17917,-0.02191,,False,True
Astro,all_donors,CPA6,3,-0.17089,0.36825,0.8656188164101304,False,False
Astro,all_donors,SULF1,6,0.02461,-0.80959,0.7836560227973922,False,False
Astro,all_donors,SBSPON,1,0.14118,0.87857,,False,True
Astro,all_donors,LY96,1,-0.14104,0.42826,,False,False
Astro,all_donors,PI15,1,0.73721,-0.7507,0.3839440773278011,False,False
Astro,all_donors,CRISPLD1,2,0.05829,-0.66248,0.7890557640848842,False,False
Astro,all_donors,IL7,2,0.21683,0.33256,0.5476388008919193,False,True
Astro,all_donors,FABP5,1,-0.21909,0.45315,0.7048406003158117,False,False
Astro,all_donors,MMP16,1,-0.11109,-0.30102,0.6631823338727302,False,True
Astro,all_donors,CPQ,1,0.08059,0.07136,0.932221071178894,False,True
Astro,all_donors,MATN2,6,0.21652,0.73371,0.5940604181014665,False,True
Astro,all_donors,CTHRC1,2,-0.29744,-0.29932,0.8965825701975267,False,True
Astro,all_donors,RSPO2,2,0.15607,0.47582,0.8707207505642711,False,True
Astro,all_donors,TNFRSF11B,1,0.18721,0.41634,0.8209984285697908,False,True
Astro,all_donors,CCN3,1,0.24669,-0.08381,0.9806877118762806,False,False
Astro,all_donors,ENPP2,21,0.01042,0.24576,0.8337608284757023,False,True
Astro,all_donors,COL14A1,14,0.03006,0.29547,,False,True
Astro,all_donors,TG,31,-0.07672,-0.99457,0.3322253789990799,False,True
Astro,all_donors,CCN4,1,0.11183,-0.48386,0.7048406003158117,False,False
Astro,all_donors,ST3GAL1,1,-0.0081,-0.4251,0.2902000209917524,False,True
Astro,all_donors,COL22A1,8,0.06587,-0.46565,,False,False
Astro,all_donors,ADGRB1,9,-0.4317,-0.69048,0.5541775911731015,False,True
Astro,all_donors,LY6K,1,0.20568,-0.06266,,False,False
Astro,all_donors,THEM6,1,-0.02236,0.48159,0.6514601718557442,False,False
Astro,all_donors,GSDMD,2,-0.01042,0.28245,0.8135246068004522,False,False
Astro,all_donors,INSL6,1,-0.58535,0.21435,,False,False
Astro,all_donors,CD274,2,0.30363,0.47778,,False,True
Astro,all_donors,PDCD1LG2,4,-0.06751,0.22945,0.84150639421236,False,False
Astro,all_donors,IL33,9,0.04521,-0.25509,0.7471013261389232,False,False
Astro,all_donors,FREM1,16,-0.11743,0.16561,0.8756910444527978,False,False
Astro,all_donors,ADAMTSL1,46,0.16745,-0.13563,0.9255855307782568,False,False
Astro,all_donors,TEK,1,-0.06296,0.45471,,False,False
Astro,all_donors,C9orf72,1,0.31127,0.75657,0.2570987410005799,False,True
Astro,all_donors,B4GALT1,1,-0.06914,-0.12565,0.931695511590854,False,True
Astro,all_donors,PRSS3,12,-0.35961,0.13065,0.95636827092114,False,False
Astro,all_donors,ENHO,1,0.05868,-0.13085,0.9057702620450933,False,False
Astro,all_donors,IL11RA,2,-0.16101,-0.16572,0.8656188164101304,False,True
Astro,all_donors,CCL27,1,-0.14337,-0.01261,,False,True
Astro,all_donors,IGFBPL1,1,-0.12964,-1.5293,,False,True
Astro,all_donors,MAMDC2,1,-0.02132,0.52108,0.5959614056764523,False,False
Astro,all_donors,ANXA1,5,0.65424,2.57404,0.0131726309425971,True,True
Astro,all_donors,PCSK5,1,0.12357,-0.2219,0.6735323409224533,False,False
Astro,all_donors,CTSL,1,0.09196,0.19948,0.8631070012112839,False,True
Astro,all_donors,OGN,1,0.34453,0.98814,0.4536076467237202,False,True
Astro,all_donors,ASPN,2,-0.01984,0.97691,0.363842575419975,False,False
Astro,all_donors,ECM2,4,0.39434,1.77867,0.0127837065594358,True,True
Astro,all_donors,NINJ1,3,0.13008,0.69738,0.4831607423374497,False,True
Astro,all_donors,COL15A1,1,-0.58691,0.34525,0.8879121336987986,False,False
Astro,all_donors,TXN,1,0.06157,0.41024,0.5735965197217278,False,True
Astro,all_donors,SVEP1,1,-0.2454,0.73641,0.3609839965501878,False,False
Astro,all_donors,COL27A1,2,-0.14446,0.22975,0.8203548474611696,False,False
Astro,all_donors,TNC,6,0.40959,1.35422,0.0052557361621232,True,True
Astro,all_donors,PAPPA,2,0.30073,0.3395,0.6503157854896995,False,True
Astro,all_donors,GSN,31,0.20943,0.46142,0.4374375891842221,False,True
Astro,all_donors,CRB2,5,0.12697,0.93531,0.0403754466290533,True,True
Astro,all_donors,OLFML2A,9,0.12058,0.66367,,False,True
Astro,all_donors,ANGPTL2,1,0.10114,-0.06035,0.9742618680959944,False,False
Astro,all_donors,TOR2A,1,0.18627,0.10297,,False,True
Astro,all_donors,HMCN2,9,-0.64106,-2.63012,4.536097525119569e-05,True,True
Astro,all_donors,LAMC3,1,-0.02933,-0.12572,0.9745088042967568,False,True
Astro,all_donors,CEL,3,0.16431,0.27549,,False,True
Astro,all_donors,ABO,4,0.01079,0.34775,,False,True
Astro,all_donors,ADAMTS13,5,-0.36025,0.15933,0.8662091432581804,False,False
Astro,all_donors,ADAMTSL2,2,-0.31226,-0.43293,0.7872643998390298,False,True
Astro,all_donors,COL5A1,1,0.12038,1.06166,0.4408006270386927,False,True
Astro,all_donors,OLFM1,4,-0.40919,-0.44322,0.6724174996676907,False,True
Astro,all_donors,QSOX2,2,-0.11022,-0.48102,0.3224844638739527,False,True
Astro,all_donors,EGFL7,2,-0.16194,0.42044,,False,False
Astro,all_donors,C8G,1,-0.10209,0.98838,,False,False
Astro,all_donors,LCN12,2,0.06657,-0.10734,0.9390225690342234,False,False
Astro,all_donors,PTGDS,2,0.24365,0.58238,0.4374375891842221,False,True
Astro,all_donors,DPP7,2,0.15326,0.50143,0.6082520897916895,False,True
Astro,all_donors,IL15RA,1,0.04354,0.60657,,False,True
Astro,all_donors,ITIH5,9,0.18213,0.92878,0.4369767930566132,False,True
Astro,all_donors,CELF2-AS1,2,-0.00863,-0.66351,,False,True
Astro,all_donors,CCDC3,19,0.11381,0.56776,0.1109411673595155,False,True
Astro,all_donors,CDNF,2,0.17127,0.26453,0.7918536705915252,False,True
Astro,all_donors,C1QL3,1,-0.21343,0.2889,0.9044420976053924,False,False
Astro,all_donors,NRP1,1,-0.28732,-0.62769,0.4945808113541375,False,True
Astro,all_donors,CXCL12,2,-0.06102,0.46994,0.6761263044981252,False,False
Astro,all_donors,GDF10,2,-0.40373,0.34734,0.7462716469324856,False,False
Astro,all_donors,VSTM4,2,0.00179,0.08551,0.9328964017331444,False,True
Astro,all_donors,ASAH2,2,-0.20731,0.3754,,False,False
Astro,all_donors,DKK1,1,0.35382,-0.49502,,False,False
Astro,all_donors,PCDH15,3,-0.04297,-0.16009,0.8951195403946913,False,True
Astro,all_donors,SRGN,3,0.02188,1.14321,0.6473657477159148,False,True
Astro,all_donors,NODAL,1,-0.06038,-0.20647,,False,True
Astro,all_donors,ADAMTS14,3,-0.20518,0.27818,,False,False
Astro,all_donors,PSAP,2,0.2294,0.2276,0.7664033486564636,False,True
Astro,all_donors,SPOCK2,2,0.05209,0.01728,0.9845826410094785,False,True
Astro,all_donors,PLAU,1,-0.33204,0.43144,,False,False
Astro,all_donors,SFTPD,1,0.35547,0.97389,0.212797659779277,False,True
Astro,all_donors,PLAC9,3,-0.30857,-0.03844,0.9826644668380048,False,True
Astro,all_donors,PRXL2A,6,-0.0146,-0.34124,0.4075065644513305,False,True
Astro,all_donors,NRG3,169,0.10354,-0.12561,0.8000380495442307,False,False
Astro,all_donors,MMRN2,2,0.20476,-0.15989,0.9328964017331444,False,False
Astro,all_donors,MINPP1,2,-0.09366,0.01049,0.9943398500814364,False,False
Astro,all_donors,PTEN,1,0.00243,-0.21155,0.5917798101043095,False,False
Astro,all_donors,RNLS,1,0.25004,0.36584,0.3809928515218687,False,True
Astro,all_donors,FAS,1,-0.00025,0.2237,0.9012572146942724,False,False
Astro,all_donors,FGFBP3,1,-0.01324,0.09668,,False,False
Astro,all_donors,IDE,10,0.24549,-0.02076,0.9834056678887528,False,False
Astro,all_donors,RBP4,2,-0.54773,0.47288,,False,False
Astro,all_donors,LGI1,2,0.26197,0.08879,0.9200436935966582,False,True
Astro,all_donors,TLL2,1,-0.08936,0.92624,,False,False
Astro,all_donors,SLIT1,2,-0.4649,-0.75398,0.1686629216157724,False,True
Astro,all_donors,CRTAC1,3,-0.11457,0.53173,,False,False
Astro,all_donors,LOXL4,2,-0.04991,-0.5597,0.6698071037527966,False,True
Astro,all_donors,HPSE2,35,0.24762,0.33624,0.8610905638751792,False,True
Astro,all_donors,WNT8B,1,-0.09448,-0.99491,,False,True
Astro,all_donors,KAZALD1,2,0.06383,-0.81982,,False,False
Astro,all_donors,CASP7,7,-0.05286,-0.4927,0.5484972162250397,False,True
Astro,all_donors,FGFR2,18,0.0836,-0.39062,0.4377182342740038,False,False
Astro,all_donors,HTRA1,3,0.05358,-0.56223,0.1476522739080764,False,False
Astro,all_donors,FAM24B,1,0.20897,-0.44216,0.6670094911514924,False,False
Astro,all_donors,CPXM2,2,0.16803,0.45585,0.8391109959179814,False,True
Astro,all_donors,MMP21,2,0.20156,0.19698,0.8990645289648665,False,True
Astro,all_donors,ADAM12,2,0.09671,0.28468,0.8632433918018133,False,True
Astro,all_donors,DEAF1,2,0.07294,0.31858,0.6112102489288257,False,True
Astro,all_donors,GATD1,1,-0.00537,0.36006,0.6515316700555097,False,False
Astro,all_donors,CHID1,3,0.08156,0.23385,0.8135246068004522,False,True
Astro,all_donors,CTSD,1,0.0922,0.94543,0.1420558355685256,False,True
Astro,all_donors,MMP26,3,-0.32191,-0.55467,,False,True
Astro,all_donors,SMPD1,1,0.07045,-0.32285,0.7704375483366472,False,False
Astro,all_donors,HPX,2,-0.3842,-0.46096,,False,True
Astro,all_donors,OLFML1,3,0.106,-0.46589,0.7805819106635913,False,False
Astro,all_donors,TUB,22,0.07185,-0.07379,0.922806533182124,False,False
Astro,all_donors,SCUBE2,1,-0.08168,-0.00111,0.9998561851907812,False,True
Astro,all_donors,ADM,5,0.3246,1.78266,0.170144465799324,False,True
Astro,all_donors,MTRNR2L8,1,0.21367,-0.42274,0.8877822752752048,False,False
Astro,all_donors,DKK3,2,-0.08085,0.27898,0.5051498480615478,False,False
Astro,all_donors,SPON1,1,-0.05412,-0.13774,0.8776582804681817,False,True
Astro,all_donors,CALCB,6,-0.10058,-0.24287,0.8402623108035454,False,True
Astro,all_donors,NUCB2,1,0.15417,0.13641,0.7178267039606125,False,True
Astro,all_donors,OTOG,1,-0.14842,-0.85225,0.2734371431464069,False,True
Astro,all_donors,SAA2,1,0.21038,0.14066,,False,True
Astro,all_donors,NELL1,2,-0.23978,-0.91624,0.2434141568344225,False,True
Astro,all_donors,LUZP2,27,-0.12299,-0.392,0.8403581810069921,False,True
Astro,all_donors,FIBIN,3,-0.00892,0.12184,0.9207452404777275,False,False
Astro,all_donors,BDNF,15,-0.03452,0.46469,0.7793517059880665,False,False
Astro,all_donors,CD59,5,0.11424,0.27089,0.6641114877086711,False,True
