celltype,arm,gene,n_peaks,lfc_atac,lfc_rna,padj_rna,rna_hit,concord
Micro,min10_cells,SEMA3B,3,-0.20268,-0.6986,0.8513012317779838,False,True
Micro,min10_cells,HYAL1,2,-0.02295,-0.63132,,False,True
Micro,min10_cells,MANF,1,0.01476,0.4972,0.8860899111650461,False,True
Micro,min10_cells,ITIH4,1,-0.06518,-0.18241,0.9625950527535372,False,True
Micro,min10_cells,MUSTN1,2,-0.38456,-0.65907,,False,True
Micro,min10_cells,WNT5A,6,0.12543,0.26786,0.8963305399800725,False,True
Micro,min10_cells,ADAMTS9,2,-0.43778,-0.81533,,False,True
Micro,min10_cells,TAFA1,53,0.23306,-0.90476,0.65731710408827,False,False
Micro,min10_cells,TAFA4,1,-0.27172,-1.92822,0.5673497036583184,False,True
Micro,min10_cells,EPHA3,1,-0.06257,-0.82426,0.8673135670652138,False,True
Micro,min10_cells,PROS1,2,0.08928,-0.74229,0.6121088873267704,False,False
Micro,min10_cells,ABI3BP,1,0.7577,0.99244,0.7218173493325906,False,True
Micro,min10_cells,NXPE3,4,-0.12371,-0.88099,0.5399138313984689,False,True
Micro,min10_cells,ALCAM,33,0.0142,0.08775,0.9650657863796048,False,True
Micro,min10_cells,CD200R1,2,0.72648,1.24457,0.6132770177471943,False,True
Micro,min10_cells,B4GALT4,3,0.17601,0.58159,0.6462244020524555,False,True
Micro,min10_cells,FSTL1,1,-0.04662,0.27786,,False,False
Micro,min10_cells,HEG1,1,-0.09523,-0.07898,0.97264289638038,False,True
Micro,min10_cells,COL6A6,1,0.51203,-0.84833,,False,False
Micro,min10_cells,TF,4,-0.90797,-1.08798,0.7273157005294176,False,True
Micro,min10_cells,PCOLCE2,1,0.37308,-0.77873,,False,False
Micro,min10_cells,DIPK2A,1,0.14833,-0.48512,0.5080307409851177,False,False
Micro,min10_cells,CPB1,5,0.09249,-0.16815,0.9803097392705172,False,False
Micro,min10_cells,CP,2,0.68972,0.72146,0.6725163064050047,False,True
Micro,min10_cells,IGSF10,2,-0.55621,-0.81393,0.6533834289632828,False,True
Micro,min10_cells,C3orf33,1,-0.35782,-0.51917,0.6735512149380031,False,True
Micro,min10_cells,RARRES1,2,-0.06947,-0.14163,0.9650657863796048,False,True
Micro,min10_cells,BCHE,2,-0.66083,-2.05039,0.3356140365042516,False,True
Micro,min10_cells,SERPINI1,1,-0.17825,-0.26777,0.9206705313996362,False,True
Micro,min10_cells,TNFSF10,1,0.04797,0.14899,0.9494325905997326,False,True
Micro,min10_cells,ST6GAL1,29,-0.1457,-0.00167,0.9980169068222456,False,True
Micro,min10_cells,SST,1,-0.10175,-1.82779,,False,True
Micro,min10_cells,IL1RAP,12,0.12654,-0.61343,0.6608922946446754,False,False
Micro,min10_cells,APOD,3,-1.06095,0.11328,0.9805166887454124,False,False
Micro,min10_cells,MUC20,3,-0.86015,-0.47727,0.895880664527182,False,True
Micro,min10_cells,TFRC,1,-0.02664,0.52687,0.8382361450375905,False,False
Micro,min10_cells,FBXO45,1,0.11622,-0.50189,0.8125311486299471,False,False
Micro,min10_cells,SPON2,11,-0.17362,-0.58203,,False,True
Micro,min10_cells,FGFR3,2,-0.0506,-0.71956,0.7988745565010873,False,True
Micro,min10_cells,C4orf48,1,0.16653,0.29767,0.919153609907122,False,True
Micro,min10_cells,CYTL1,2,0.19129,1.59882,0.0496024314009676,True,True
Micro,min10_cells,MAN2B2,1,-0.05482,0.11129,0.9475805482961552,False,False
Micro,min10_cells,C1QTNF7,20,-0.28989,-1.1693,,False,True
Micro,min10_cells,SLIT2,2,-0.85861,-1.3402,0.2163142061320244,False,True
Micro,min10_cells,SOD3,1,0.00831,1.1029,,False,True
Micro,min10_cells,LGI2,2,-0.03545,0.39843,,False,False
Micro,min10_cells,SMIM20,1,-0.09996,0.38422,0.8476103313591106,False,False
Micro,min10_cells,CORIN,10,-0.30303,-0.34008,,False,True
Micro,min10_cells,IGFBP7,1,0.1828,1.10792,0.6622548807808559,False,True
Micro,min10_cells,TMPRSS11D,1,-0.40871,0.61494,,False,False
Micro,min10_cells,ADAMTS3,1,0.35404,-0.87589,,False,False
Micro,min10_cells,ANTXR2,1,-0.51419,1.65927,0.3841196249576871,False,False
Micro,min10_cells,FGF5,1,-0.19861,-1.26677,,False,True
Micro,min10_cells,HPSE,2,0.4226,0.70608,0.6787107453517927,False,True
Micro,min10_cells,SPARCL1,3,0.79453,-0.33618,0.8813796214474772,False,False
Micro,min10_cells,MEPE,1,-0.52858,0.89937,,False,False
Micro,min10_cells,SPP1,4,0.02578,0.69456,0.799197348496348,False,True
Micro,min10_cells,PKD2,8,0.02211,-0.13138,0.8264704901159822,False,False
Micro,min10_cells,SNCA,1,-0.08884,0.25365,0.7148839328096189,False,False
Micro,min10_cells,MMRN1,5,-0.62711,-0.76647,0.4681202270484676,False,True
Micro,min10_cells,AIMP1,1,0.12283,0.08269,0.9627517009969442,False,True
Micro,min10_cells,DKK2,21,0.12016,1.21238,,False,True
Micro,min10_cells,COL25A1,30,0.12799,0.60779,0.709881669618487,False,True
Micro,min10_cells,PLA2G12A,1,0.0501,0.35479,0.7814495284192309,False,True
Micro,min10_cells,ARSJ,1,-0.07341,2.12628,0.4143595992901437,False,False
Micro,min10_cells,FGF2,1,-0.55888,-0.57077,0.7697270834272072,False,True
Micro,min10_cells,ABHD18,1,0.23584,0.23285,0.7778457226491369,False,True
Micro,min10_cells,PGRMC2,2,-0.0255,-0.33022,0.7736755238176266,False,True
Micro,min10_cells,IL15,9,1.02533,3.11035,8.404140298272452e-06,True,True
Micro,min10_cells,FREM3,1,0.40906,-1.0114,,False,False
Micro,min10_cells,HHIP,2,-1.04333,-1.17548,0.7011089116861072,False,True
Micro,min10_cells,SFRP2,3,0.67447,-0.05638,,False,False
Micro,min10_cells,PDGFC,2,0.1946,0.64258,0.5050224852417424,False,True
Micro,min10_cells,FSTL5,1,0.38396,-0.7683,0.7251943102174963,False,False
Micro,min10_cells,CPE,1,-0.21246,-0.12414,0.9706657406521864,False,True
Micro,min10_cells,TLL1,1,-0.11746,-0.19746,0.9759504508498328,False,True
Micro,min10_cells,SPOCK3,24,-0.08588,-1.261,0.6852945343937633,False,True
Micro,min10_cells,HMGB2,1,-0.07074,0.74668,0.710106818588408,False,False
Micro,min10_cells,SCRG1,1,0.2535,0.52691,0.8649098075048668,False,True
Micro,min10_cells,SNX25,3,-0.15861,0.07706,0.9581814539076048,False,False
Micro,min10_cells,KLKB1,1,-0.24996,0.17743,0.975458362541578,False,False
Micro,min10_cells,EXOC3-AS1,2,0.37426,1.0562,,False,True
Micro,min10_cells,ADAMTS16,2,-0.49295,0.24121,0.9603638132725386,False,False
Micro,min10_cells,NSUN2,1,-0.06105,-0.28917,0.7330122048848159,False,True
Micro,min10_cells,PDZD2,1,-0.38995,-1.24343,0.3810439992619597,False,True
Micro,min10_cells,ADAMTS12,2,-0.49167,-1.20616,,False,True
Micro,min10_cells,C1QTNF3,2,-0.64289,-0.95115,0.3991193199640238,False,True
Micro,min10_cells,PRLR,28,-0.09261,0.7288,0.8476103313591106,False,False
Micro,min10_cells,LIFR,11,-0.38246,-0.89451,0.7697270834272072,False,True
Micro,min10_cells,GHR,16,-0.08083,-0.87079,,False,True
Micro,min10_cells,SELENOP,5,0.40051,0.04078,0.9898055651628004,False,True
Micro,min10_cells,IL6ST,5,-0.0642,0.27936,0.8437975088966749,False,False
Micro,min10_cells,ADAMTS6,2,0.23508,-0.90524,,False,False
Micro,min10_cells,CARTPT,1,-0.27554,-0.72304,,False,True
Micro,min10_cells,CRHBP,2,-0.92923,-0.99175,0.60044498772033,False,True
Micro,min10_cells,AGGF1,1,0.14806,0.26475,0.757767691715504,False,True
Micro,min10_cells,ZBED3,1,-0.26242,-0.29192,0.9228560196007934,False,True
Micro,min10_cells,THBS4,2,-0.01647,0.08634,0.980981764527604,False,False
Micro,min10_cells,VCAN,2,0.36177,-0.29434,0.9186726331711312,False,False
Micro,min10_cells,EDIL3,2,-0.85035,-0.95239,0.7717807693159353,False,True
Micro,min10_cells,ARSK,1,-0.01273,-0.1514,0.9540119534899698,False,True
Micro,min10_cells,PCSK1,2,0.35347,0.42875,,False,True
Micro,min10_cells,ERAP1,2,-0.19423,-0.01868,0.9896322861525654,False,True
Micro,min10_cells,ERAP2,3,0.2967,0.73018,0.3618471404242805,False,True
Micro,min10_cells,LNPEP,2,0.2286,0.30853,0.5120842013545307,False,True
Micro,min10_cells,ST8SIA4,2,0.07054,0.233,0.8450343916210846,False,True
Micro,min10_cells,PAM,2,0.25548,-0.48121,0.7015761196307667,False,False
Micro,min10_cells,ADAMTS19,2,-1.02692,-0.1799,0.9408905912850626,False,True
Micro,min10_cells,LEAP2,1,0.05882,0.04265,,False,True
Micro,min10_cells,FSTL4,1,-0.61357,-0.4117,,False,True
Micro,min10_cells,CXCL14,1,0.58711,-0.60138,0.8237686901061453,False,False
Micro,min10_cells,TGFBI,7,0.43955,0.78402,0.7570070838178149,False,True
Micro,min10_cells,SPOCK1,66,-0.31915,-0.79622,0.799197348496348,False,True
Micro,min10_cells,NRG2,33,-0.14817,-1.32903,0.5138708379382443,False,True
Micro,min10_cells,HBEGF,1,0.07039,-0.54479,0.8450343916210846,False,False
Micro,min10_cells,CD14,2,0.2949,-0.15045,0.9701692353718796,False,False
Micro,min10_cells,PCDHA10,1,0.46768,-1.68607,,False,False
Micro,min10_cells,PCDH12,2,-0.23353,-0.76703,0.7187461220731265,False,True
Micro,min10_cells,NDFIP1,2,0.42015,0.10575,0.8686385265226542,False,True
Micro,min10_cells,FGF1,19,-0.23926,-0.85015,0.7697270834272072,False,True
Micro,min10_cells,PCYOX1L,2,0.04291,0.09914,0.9778021042872208,False,True
Micro,min10_cells,ARSI,13,-0.51792,-2.14845,0.4024785638696476,False,True
Micro,min10_cells,CD74,3,0.07133,1.06441,0.2598681631689035,False,True
Micro,min10_cells,GPX3,2,-0.14595,0.82031,,False,False
Micro,min10_cells,SPARC,2,-0.55069,0.52418,0.8403410001118216,False,False
Micro,min10_cells,TIMD4,5,0.67615,0.89366,,False,True
Micro,min10_cells,SLIT3,92,0.28026,-0.50872,0.8797747148419421,False,False
Micro,min10_cells,ADAMTS2,1,-0.07269,1.36614,0.724238913962369,False,False
Micro,min10_cells,SERPINB1,1,-0.0726,0.29563,0.823547476298652,False,False
Micro,min10_cells,F13A1,1,0.25801,1.6621,0.4346114487535462,False,True
Micro,min10_cells,LY86,2,-0.18909,0.15636,0.9199706632216418,False,False
Micro,min10_cells,GFOD1,24,0.11385,-0.54091,0.8747355565679114,False,False
Micro,min10_cells,KIAA0319,18,0.24883,-0.59968,0.8358097042096638,False,False
Micro,min10_cells,SCGN,1,0.67251,0.51671,,False,True
Micro,min10_cells,GABBR1,2,-0.28983,-0.30749,0.9228560196007934,False,True
Micro,min10_cells,HLA-E,2,0.11624,0.31259,0.7736755238176266,False,True
Micro,min10_cells,DDR1,4,-0.03535,-0.1448,0.967922918353026,False,True
Micro,min10_cells,HCG22,1,0.48285,0.89269,0.6844405862842116,False,True
Micro,min10_cells,TNF,2,0.38443,0.34439,,False,True
Micro,min10_cells,BAG6,1,-0.46823,-0.2506,0.910216163855802,False,True
Micro,min10_cells,APOM,1,-0.46823,0.58246,,False,False
Micro,min10_cells,HSPA1A,1,0.22795,0.84803,0.7570070838178149,False,True
Micro,min10_cells,C2,8,-0.0859,-1.11381,0.215489918974982,False,True
Micro,min10_cells,CFB,1,0.16946,-0.61326,,False,False
Micro,min10_cells,TNXB,11,-0.12341,-0.936,,False,True
Micro,min10_cells,EGFL8,1,-0.49896,-0.17915,,False,True
Micro,min10_cells,CUTA,2,0.12186,0.26616,0.9253652386528424,False,True
Micro,min10_cells,SCUBE3,1,-0.29394,-0.75119,,False,True
Micro,min10_cells,PI16,5,-0.35527,-0.30799,0.9559516884395556,False,True
Micro,min10_cells,TREM2,3,0.38536,0.9251,0.2521849379894885,False,True
Micro,min10_cells,VEGFA,1,0.12491,0.4664,0.9032932360920494,False,True
Micro,min10_cells,HSP90AB1,1,0.14726,0.25682,0.8860899111650461,False,True
Micro,min10_cells,ENPP5,2,0.63057,0.57011,0.8668966669601202,False,True
Micro,min10_cells,PLA2G7,2,0.00336,1.07287,0.4580483942102955,False,True
Micro,min10_cells,COL21A1,15,0.25005,0.25413,,False,True
Micro,min10_cells,EYS,16,-0.34295,0.25119,0.9186726331711312,False,False
Micro,min10_cells,COL19A1,3,-0.41979,0.15727,0.9778021042872208,False,False
Micro,min10_cells,COL9A1,5,-0.82013,0.26321,,False,False
Micro,min10_cells,COL12A1,5,-0.35745,-0.70261,,False,True
Micro,min10_cells,CD164,2,0.13425,0.11741,0.913981179683786,False,True
Micro,min10_cells,METTL24,1,-0.56631,-0.51897,,False,True
Micro,min10_cells,LAMA4,2,-0.83874,-0.24543,,False,True
Micro,min10_cells,SMPDL3A,1,0.04052,0.14216,0.9778021042872208,False,True
Micro,min10_cells,RSPO3,1,-0.1309,-1.38068,0.5280057583500684,False,True
Micro,min10_cells,LAMA2,1,-0.9335,-1.60339,0.3810439992619597,False,True
Micro,min10_cells,ENPP3,2,-0.21681,1.08984,0.701740271185349,False,False
Micro,min10_cells,ENPP1,1,0.22828,0.98386,0.4097652859695936,False,True
Micro,min10_cells,FUCA2,1,-0.24991,0.79288,0.4967016330405574,False,False
Micro,min10_cells,FNDC1,1,-0.24498,-1.35593,,False,True
Micro,min10_cells,RNASET2,1,0.19999,0.44371,0.6354663448256995,False,True
Micro,min10_cells,SMOC2,35,-0.11201,-0.91631,,False,True
Micro,min10_cells,THBS2,2,-0.50797,-0.46796,0.906147037293526,False,True
Micro,min10_cells,C6orf120,2,-0.15271,0.71525,0.7032631663249516,False,False
Micro,min10_cells,FAM20C,1,-0.06341,-0.21897,0.901747553286076,False,True
Micro,min10_cells,PDGFA,2,-0.13246,-1.19675,0.3713010813359967,False,True
Micro,min10_cells,NXPH1,48,0.09527,-1.61224,0.3017104791383133,False,False
Micro,min10_cells,THSD7A,1,0.02775,-0.19797,0.955502335909038,False,False
Micro,min10_cells,IL6,4,0.01292,0.03219,,False,True
Micro,min10_cells,CCDC126,1,0.31257,0.53516,0.5690071403764285,False,True
Micro,min10_cells,NPY,3,0.60206,0.54188,,False,True
Micro,min10_cells,HNRNPA2B1,1,0.1516,0.02057,0.9803097392705172,False,True
Micro,min10_cells,BMPER,1,0.40481,-0.45608,0.8968875854840254,False,False
Micro,min10_cells,AOAH,2,-0.05109,0.19897,0.9121368655916042,False,False
Micro,min10_cells,EPDR1,27,0.52188,0.48702,0.8076595068284882,False,True
Micro,min10_cells,INHBA,3,0.13825,1.39608,0.6725163064050047,False,True
Micro,min10_cells,PPIA,1,-0.11366,0.40226,0.7736755238176266,False,False
Micro,min10_cells,IGFBP3,3,0.09115,-0.49711,,False,False
Micro,min10_cells,VWC2,1,0.03725,-1.2467,0.5455185933760377,False,False
Micro,min10_cells,ZPBP,1,0.17029,-1.76522,,False,False
Micro,min10_cells,VSTM2A,2,-0.46964,-1.06293,,False,True
Micro,min10_cells,EGFR,44,-0.01952,-0.00729,0.9977547860629074,False,True
Micro,min10_cells,STX1A,4,-0.04961,0.07378,0.9867038242810588,False,False
Micro,min10_cells,ELN,1,0.54069,-1.15698,0.7350248295123373,False,False
Micro,min10_cells,SSC4D,2,-0.40247,0.45185,,False,False
Micro,min10_cells,ZP3,10,-0.12859,1.54874,0.2763861647239366,False,False
Micro,min10_cells,FGL2,2,0.06876,0.60962,0.5080307409851177,False,True
Micro,min10_cells,SEMA3C,2,0.22152,-1.22597,0.6414453369973074,False,False
Micro,min10_cells,HGF,1,-0.02585,0.32779,0.8826548858985767,False,False
Micro,min10_cells,SEMA3E,1,0.03324,1.30155,,False,True
Micro,min10_cells,SEMA3A,2,0.52615,-0.03068,,False,False
Micro,min10_cells,PON2,1,0.347,0.02197,0.98738989740453,False,True
Micro,min10_cells,TAC1,2,-0.13751,-0.07298,0.98738989740453,False,True
Micro,min10_cells,NPTX2,1,0.12577,0.56623,,False,True
Micro,min10_cells,AZGP1,1,0.79776,1.87179,,False,True
Micro,min10_cells,CNPY4,1,-0.23028,-0.26223,,False,True
Micro,min10_cells,GPC2,2,-0.06541,0.57986,,False,False
Micro,min10_cells,PILRA,2,0.10107,0.34226,0.8297864870760757,False,True
Micro,min10_cells,PCOLCE,1,-0.01692,0.69538,,False,False
Micro,min10_cells,SERPINE1,1,0.60939,4.12531,0.0299454565114667,True,True
Micro,min10_cells,VGF,3,0.18341,0.07972,,False,True
Micro,min10_cells,PLOD3,1,0.37753,-0.13225,0.9623741946807736,False,False
Micro,min10_cells,COL26A1,1,0.75641,-1.1498,0.5361499116968472,False,False
Micro,min10_cells,LRRC17,2,1.17783,1.60394,,False,True
Micro,min10_cells,RELN,1,-1.27497,-0.846,0.7325781023848276,False,True
Micro,min10_cells,NAMPT,1,0.12656,1.59787,0.5003513980186713,False,True
Micro,min10_cells,LAMB1,1,-0.71222,-0.62813,0.8125001624496884,False,True
Micro,min10_cells,NRCAM,51,-0.06671,-0.76926,0.526938144869205,False,True
Micro,min10_cells,MDFIC,1,-0.05995,1.4033,0.6492696335191553,False,False
Micro,min10_cells,MET,9,-0.36952,-0.52366,0.901747553286076,False,True
Micro,min10_cells,FAM3C,2,0.05429,-0.00136,0.998041641492138,False,False
Micro,min10_cells,PTPRZ1,1,-0.7703,-0.42618,0.811161858558147,False,True
Micro,min10_cells,HILPDA,2,0.02321,0.17984,0.9660242942900288,False,True
Micro,min10_cells,CALU,1,-0.24391,0.12929,0.9201359764862906,False,False
Micro,min10_cells,PTN,1,-1.1128,-1.26183,0.5041582001872024,False,True
Micro,min10_cells,EPHB6,1,0.09766,0.38547,,False,True
Micro,min10_cells,RARRES2,1,-0.43098,1.32442,,False,False
Micro,min10_cells,ANGPT2,1,-0.09949,-0.1823,0.9121368655916042,False,True
Micro,min10_cells,PRSS51,5,0.97247,0.67611,,False,True
Micro,min10_cells,CTSB,1,0.25212,0.53733,0.7697270834272072,False,True
Micro,min10_cells,FGF20,1,-0.12384,1.07523,0.4097652859695936,False,False
Micro,min10_cells,PDGFRL,2,-0.05294,0.11301,,False,False
Micro,min10_cells,FGL1,7,-0.07707,-1.19394,0.6735512149380031,False,True
Micro,min10_cells,ASAH1,2,0.17681,0.85618,0.0457441830018676,True,True
Micro,min10_cells,LPL,1,-0.00304,0.64049,0.7697270834272072,False,False
Micro,min10_cells,LGI3,2,-0.32795,-0.75413,0.878175102402634,False,True
Micro,min10_cells,BMP1,1,-0.12651,-0.48434,0.8213307982631658,False,True
Micro,min10_cells,PEBP4,1,-0.30497,0.35824,0.9155731703909236,False,False
Micro,min10_cells,LOXL2,1,-0.04239,-0.79383,0.7168077720355182,False,True
Micro,min10_cells,ADAM28,2,0.73637,0.07378,0.9707482384034722,False,True
Micro,min10_cells,CLU,2,0.03637,0.37807,0.8831277669754881,False,True
Micro,min10_cells,NRG1,89,-0.21328,-1.63474,0.2140501092832226,False,True
Micro,min10_cells,HTRA4,2,1.23337,0.34156,,False,True
Micro,min10_cells,ADAM9,1,-0.00843,-0.33017,0.8062340797060644,False,True
Micro,min10_cells,SFRP1,1,-0.05872,-0.24236,0.9720635861853286,False,True
Micro,min10_cells,PLAT,3,0.1569,-1.18482,0.2555463098183301,False,False
Micro,min10_cells,PXDNL,2,-0.49343,0.04557,0.9867038242810588,False,False
Micro,min10_cells,SDCBP,2,-0.13872,0.64917,0.7348185530098384,False,False
Micro,min10_cells,GGH,1,0.01551,1.08713,,False,True
Micro,min10_cells,CPA6,3,1.68687,1.13335,0.3984022511835094,False,True
Micro,min10_cells,SULF1,6,-0.10913,-1.08259,,False,True
Micro,min10_cells,LY96,1,-0.16843,0.27056,0.8836229531762341,False,False
Micro,min10_cells,PI15,1,0.31449,-0.97044,,False,False
Micro,min10_cells,IL7,2,-0.2165,0.88657,0.5435427031799399,False,False
Micro,min10_cells,FABP5,1,0.46976,0.70721,0.6244632716712853,False,True
Micro,min10_cells,MMP16,1,-0.64339,-0.75185,0.7609328720124663,False,True
Micro,min10_cells,CPQ,1,0.34992,-0.13117,0.8297864870760757,False,False
Micro,min10_cells,MATN2,6,-0.43301,-1.49085,0.4409791415413957,False,True
Micro,min10_cells,CTHRC1,2,0.17867,-0.23901,,False,False
Micro,min10_cells,RSPO2,2,-0.31508,-1.20671,0.7372973783803,False,True
Micro,min10_cells,TNFRSF11B,1,0.5929,0.36507,0.9206705313996362,False,True
Micro,min10_cells,CCN3,1,-0.31567,0.79373,,False,False
Micro,min10_cells,ENPP2,21,-0.20068,-1.4063,0.6020793352287126,False,True
Micro,min10_cells,COL14A1,14,0.23167,-1.13922,0.3507701878128739,False,False
Micro,min10_cells,TG,31,0.02679,0.23657,0.9282120337642924,False,True
Micro,min10_cells,ST3GAL1,1,0.1515,-0.1691,0.937861266049894,False,False
Micro,min10_cells,ADGRB1,9,-0.07131,-0.92946,,False,True
Micro,min10_cells,THEM6,1,0.39106,0.2179,0.9475384305750376,False,True
Micro,min10_cells,GSDMD,2,0.06095,0.69032,0.7727213250604522,False,True
Micro,min10_cells,INSL6,1,-0.63279,1.14765,0.5644454035425966,False,False
Micro,min10_cells,CD274,2,-0.01495,-0.90098,0.6528208378909074,False,True
Micro,min10_cells,PDCD1LG2,4,0.02888,0.24076,0.9301635237274292,False,True
Micro,min10_cells,FREM1,16,-0.08674,-2.40537,0.2513769322864505,False,True
Micro,min10_cells,ADAMTSL1,46,-0.04892,-1.90291,0.1871727773399508,False,True
Micro,min10_cells,IFNE,1,0.25879,-0.37265,,False,False
Micro,min10_cells,TEK,1,-0.33585,-0.88894,,False,True
Micro,min10_cells,C9orf72,1,0.09227,0.53882,0.4658851885143144,False,True
Micro,min10_cells,B4GALT1,1,-0.06538,0.09138,0.9724789550345484,False,False
Micro,min10_cells,PRSS3,12,-0.384,-0.19194,,False,True
Micro,min10_cells,ENHO,1,0.27362,0.03057,0.9941278953695408,False,True
Micro,min10_cells,IL11RA,2,-0.23364,-1.24377,,False,True
Micro,min10_cells,MAMDC2,1,-0.38678,-0.29779,0.9186726331711312,False,True
Micro,min10_cells,ANXA1,5,0.31902,2.01343,0.5158181638503548,False,True
Micro,min10_cells,PCSK5,1,0.04674,-0.04181,0.9867038242810588,False,False
Micro,min10_cells,CTSL,1,0.01614,0.18926,0.9211935008352488,False,True
Micro,min10_cells,OGN,1,0.09855,0.26341,0.9415513723882968,False,True
Micro,min10_cells,ASPN,2,0.80372,0.66616,0.8672063379843421,False,True
Micro,min10_cells,ECM2,4,0.72076,0.92151,0.7438151861779303,False,True
Micro,min10_cells,NINJ1,3,0.40041,-0.13822,0.932037166724274,False,False
Micro,min10_cells,COL15A1,1,0.25057,0.34292,0.8958048654910094,False,True
Micro,min10_cells,TXN,1,-0.02901,0.39689,0.8797747148419421,False,False
Micro,min10_cells,SVEP1,1,-0.44898,-1.25202,0.7114840842874363,False,True
Micro,min10_cells,COL27A1,2,0.42914,0.5106,,False,True
Micro,min10_cells,TNFSF15,2,0.28703,0.66523,,False,True
Micro,min10_cells,TNC,6,-0.88819,1.09811,0.63207778775932,False,False
Micro,min10_cells,PAPPA,2,-0.36404,0.43481,,False,False
Micro,min10_cells,GSN,31,-0.13855,-0.19153,0.7655767572428589,False,True
Micro,min10_cells,CRB2,5,-0.25296,0.0735,,False,False
Micro,min10_cells,ANGPTL2,1,-0.43269,-0.81414,0.7738173534191239,False,True
Micro,min10_cells,TOR2A,1,0.16665,1.48701,,False,True
Micro,min10_cells,LAMC3,1,0.62638,-2.79104,,False,False
Micro,min10_cells,ADAMTS13,5,-0.24361,-0.4389,,False,True
Micro,min10_cells,ADAMTSL2,2,0.18126,0.20511,0.919153609907122,False,True
Micro,min10_cells,COL5A1,1,-0.05298,-1.07052,0.5492203169025661,False,True
Micro,min10_cells,OLFM1,4,-0.53108,0.2052,0.9430395017851168,False,False
Micro,min10_cells,QSOX2,2,-0.14217,-0.36696,0.8283606985064745,False,True
Micro,min10_cells,EGFL7,2,-0.57607,-0.96494,,False,True
Micro,min10_cells,PTGDS,2,-0.26895,0.04822,0.9894804783376452,False,False
Micro,min10_cells,DPP7,2,0.12253,0.7541,0.5773165387866362,False,True
Micro,min10_cells,IL15RA,1,0.06319,0.09715,0.9780001156307336,False,True
Micro,min10_cells,ITIH5,9,-0.37537,-0.38589,,False,True
Micro,min10_cells,CELF2-AS1,2,-0.36675,-0.42359,,False,True
Micro,min10_cells,CCDC3,19,-0.21181,-0.59838,0.8050538794251135,False,True
Micro,min10_cells,CDNF,2,0.17604,0.74106,,False,True
Micro,min10_cells,C1QL3,1,-0.63168,1.06972,,False,False
Micro,min10_cells,NRP1,1,0.01286,-0.3284,0.807993931689967,False,False
Micro,min10_cells,CXCL12,2,0.43997,0.69573,0.7114840842874363,False,True
Micro,min10_cells,VSTM4,2,-0.54856,-1.25872,0.3914492832531361,False,True
Micro,min10_cells,PCDH15,3,-0.20621,-1.13871,0.6477809338864767,False,True
Micro,min10_cells,SRGN,3,0.59188,1.58237,0.4052049602310436,False,True
Micro,min10_cells,ADAMTS14,3,-0.71876,-0.37093,0.9493913184993104,False,True
Micro,min10_cells,PSAP,2,0.1422,0.43768,0.5362853543680635,False,True
Micro,min10_cells,SPOCK2,2,0.20172,0.12557,0.9778021042872208,False,True
Micro,min10_cells,PLAU,1,0.14545,1.99176,,False,True
Micro,min10_cells,PLAC9,3,-0.0042,0.64294,,False,False
Micro,min10_cells,PRXL2A,6,0.35357,0.0233,0.9904305322702802,False,True
Micro,min10_cells,NRG3,169,-0.13196,-0.96738,0.6528208378909074,False,True
Micro,min10_cells,MINPP1,2,-0.04589,-0.26814,0.8748721781343721,False,True
Micro,min10_cells,PTEN,1,0.16788,-0.11447,0.914174109213936,False,False
Micro,min10_cells,RNLS,1,-0.35175,-0.01424,0.9903379012711608,False,True
Micro,min10_cells,FAS,1,0.24607,0.54308,0.7348185530098384,False,True
Micro,min10_cells,FGFBP3,1,-0.13859,0.71759,,False,False
Micro,min10_cells,IDE,10,-0.14413,-0.142,0.914174109213936,False,True
