celltype,arm,gene,n_peaks,lfc_atac,lfc_rna,padj_rna,rna_hit,concord
OPC,all_donors,DSCAM,91,-0.07366,-0.28736,0.8217056604353198,False,True
OPC,all_donors,ERVH48-1,2,-0.0027,0.7092,,False,False
OPC,all_donors,COL18A1,14,-0.18856,-0.51557,0.9452698562479264,False,True
OPC,all_donors,COL6A1,1,-0.10653,0.01814,0.9973477392005758,False,False
OPC,all_donors,COL6A2,3,-0.1671,1.12483,0.9356149977979724,False,False
OPC,all_donors,S100B,2,0.24475,0.42598,0.7997338762043479,False,True
OPC,all_donors,IL17RA,1,-0.01087,0.18915,0.9576680566332504,False,False
OPC,all_donors,ADA2,5,0.03484,0.20712,0.9691938722474084,False,True
OPC,all_donors,C22orf39,1,0.06359,-0.21555,0.982822977659108,False,False
OPC,all_donors,SERPIND1,4,0.08444,0.95173,,False,True
OPC,all_donors,IGLV10-54,1,-0.37494,-0.09337,,False,True
OPC,all_donors,IGLL1,1,0.08554,0.48449,,False,True
OPC,all_donors,MIF,1,-0.00319,0.0865,0.9946674977591946,False,False
OPC,all_donors,EMID1,1,0.24461,0.1983,0.9452535290127289,False,True
OPC,all_donors,TCN2,3,0.16274,0.31399,0.95215016282549,False,True
OPC,all_donors,BPIFC,1,-0.06502,0.29786,,False,False
OPC,all_donors,TIMP3,3,0.01785,0.31723,0.8675803621252881,False,True
OPC,all_donors,APOL4,2,-0.76842,0.6204,,False,False
OPC,all_donors,C1QTNF6,2,0.39746,0.24054,0.9735885885534497,False,True
OPC,all_donors,LGALS1,1,-0.09627,0.19696,0.982822977659108,False,False
OPC,all_donors,PDGFB,4,-0.12674,-0.00273,0.9992469611201772,False,True
OPC,all_donors,CHADL,2,0.05573,0.38781,0.9445926238513868,False,True
OPC,all_donors,CCDC134,1,-0.33005,-0.52672,0.8821299531106955,False,True
OPC,all_donors,SCUBE1,2,-0.88048,-2.22279,,False,True
OPC,all_donors,FBLN1,3,-0.31345,-0.02517,0.9978584298112924,False,True
OPC,all_donors,WNT7B,5,-0.03805,-0.50375,0.7624802113087851,False,True
OPC,all_donors,TAFA5,61,-0.01191,-0.05558,0.982822977659108,False,True
OPC,all_donors,CSF2RA,5,-0.05761,0.41272,0.982822977659108,False,False
OPC,all_donors,DHRSX,2,0.00496,-0.05161,0.9912894282854396,False,False
OPC,all_donors,ARSF,4,0.30217,-0.09249,0.9922539125278126,False,False
OPC,all_donors,MXRA5,2,-0.18202,-0.44233,,False,True
OPC,all_donors,ANOS1,1,0.28547,-0.16637,0.9654697958263334,False,False
OPC,all_donors,VEGFD,2,0.09423,0.81658,0.9397473715413,False,True
OPC,all_donors,APOO,1,0.09805,0.10498,0.982822977659108,False,True
OPC,all_donors,SRPX,1,0.20421,0.41891,0.9630932191986386,False,True
OPC,all_donors,NDP,2,-0.06977,0.20208,0.982822977659108,False,False
OPC,all_donors,DIPK2B,1,-0.17548,0.1257,,False,False
OPC,all_donors,TIMP1,1,0.44841,1.09162,0.5334330072091245,False,True
OPC,all_donors,PCSK1N,2,-0.43565,0.47046,0.9242196440792504,False,False
OPC,all_donors,EDA,5,-0.2287,-0.4626,0.3014952147798784,False,True
OPC,all_donors,PDZD11,1,0.06398,0.7949,0.8038827360758575,False,True
OPC,all_donors,SRPX2,2,-0.25245,0.59318,0.957645352504143,False,False
OPC,all_donors,COL4A6,2,0.16532,-0.46982,,False,False
OPC,all_donors,COL4A5,9,0.08551,-0.65582,0.961444011039232,False,False
OPC,all_donors,CHRDL1,1,-0.15337,0.2135,0.9654697958263334,False,False
OPC,all_donors,PGRMC1,1,-0.10779,0.24293,0.961444011039232,False,False
OPC,all_donors,APLN,2,-0.14227,0.59503,,False,False
OPC,all_donors,ENOX2,38,0.31855,0.19026,0.9668347055013504,False,True
OPC,all_donors,IGSF1,11,0.42386,-0.50483,0.9589380311569368,False,False
OPC,all_donors,GPC4,2,0.09844,-0.16499,0.9912664891822336,False,False
OPC,all_donors,FGF13,15,-0.33814,-1.27555,0.0080219534301493,True,True
OPC,all_donors,CD99L2,1,0.34853,-0.24917,0.8148198713163741,False,False
OPC,all_donors,BGN,1,0.04085,-0.26663,0.957645352504143,False,False
OPC,all_donors,FAM3A,1,0.01164,0.24455,0.9571619666687806,False,True
OPC,all_donors,F8,3,0.57522,0.65058,0.4445781262898198,False,True
OPC,min10_cells,ISG15,5,-0.32092,-0.2101,0.982822977659108,False,True
OPC,min10_cells,AGRN,1,-0.14447,-0.14124,0.982822977659108,False,True
OPC,min10_cells,VWA1,3,0.14332,0.70555,0.8033277824997774,False,True
OPC,min10_cells,MEGF6,25,-0.11636,0.9358,,False,False
OPC,min10_cells,TNFRSF25,1,-0.00888,0.12481,0.9899023761674208,False,False
OPC,min10_cells,CORT,1,-0.33609,0.59558,,False,False
OPC,min10_cells,ANGPTL7,2,-0.5277,-0.39853,,False,True
OPC,min10_cells,DRAXIN,2,0.11811,0.44294,0.976047620898481,False,True
OPC,min10_cells,NPPA,2,0.21356,1.05808,,False,True
OPC,min10_cells,TNFRSF1B,2,-0.09981,-0.29098,0.9877920929686972,False,True
OPC,min10_cells,CELA2B,1,-0.27099,0.01198,,False,False
OPC,min10_cells,NBL1,14,-0.07429,-0.00693,0.9992469611201772,False,True
OPC,min10_cells,HSPG2,2,-0.16746,-0.56465,0.9397473715413,False,True
OPC,min10_cells,WNT4,1,0.19795,-0.32882,0.982822977659108,False,False
OPC,min10_cells,C1QA,2,-0.35204,1.88336,0.8013035732062138,False,False
OPC,min10_cells,C1QC,3,-0.24969,1.33989,0.8625456819286104,False,False
OPC,min10_cells,C1QB,3,0.10758,1.4827,0.8386711315469725,False,True
OPC,min10_cells,MATN1,1,-0.52852,0.13801,0.9922539125278126,False,False
OPC,min10_cells,COL16A1,3,-0.03972,-0.15184,0.961444011039232,False,True
OPC,min10_cells,ADGRB2,5,0.08386,-0.09617,0.9868333685461788,False,False
OPC,min10_cells,FNDC5,2,0.05048,0.42732,0.9570649154016404,False,True
OPC,min10_cells,CSF3R,1,-0.37865,-0.71817,,False,True
OPC,min10_cells,EPHA10,3,0.21448,-2.17558,,False,False
OPC,min10_cells,BMP8A,3,-0.07619,0.2679,0.9804259394332088,False,False
OPC,min10_cells,BMP8B,2,0.06685,-0.57691,0.6402883414217986,False,False
OPC,min10_cells,PPT1,6,-0.2783,0.03922,0.9947067405987228,False,False
OPC,min10_cells,COL9A2,1,0.07047,0.13685,0.9735885885534497,False,True
OPC,min10_cells,YBX1,1,0.11132,0.1333,0.961444011039232,False,True
OPC,min10_cells,P3H1,1,-0.05815,-0.07267,0.9899023761674208,False,True
OPC,min10_cells,SVBP,1,0.02937,0.24605,0.982822977659108,False,True
OPC,min10_cells,ST3GAL3,7,0.03321,0.132,0.9439145354137234,False,True
OPC,min10_cells,SPATA6,1,0.0307,-0.31022,0.8675803621252881,False,False
OPC,min10_cells,GPX7,1,0.01962,0.45238,0.9445926238513868,False,True
OPC,min10_cells,PODN,1,-0.37429,-0.3415,0.9461915962633198,False,True
OPC,min10_cells,LRP8,1,0.20775,0.10519,0.982822977659108,False,True
OPC,min10_cells,CDCP2,1,0.6674,-0.41623,,False,False
OPC,min10_cells,LEPR,20,-0.27755,-0.06768,0.990300689545588,False,True
OPC,min10_cells,CCN1,2,0.04052,0.81225,,False,True
OPC,min10_cells,COL24A1,1,0.27254,-1.49256,0.3681717365930461,False,False
OPC,min10_cells,GBP1,1,0.1178,0.134,0.9946674977591946,False,True
OPC,min10_cells,TGFBR3,9,0.31939,-0.33813,0.9015655749210096,False,False
OPC,min10_cells,F3,2,-0.10595,0.01191,0.9978584298112924,False,False
OPC,min10_cells,EXTL2,1,0.03891,0.09316,0.982822977659108,False,True
OPC,min10_cells,OLFM3,25,0.11105,0.62876,0.929095767725206,False,True
OPC,min10_cells,COL11A1,1,-0.06717,-0.44731,0.6761315341529167,False,True
OPC,min10_cells,AMY2B,3,0.36261,0.0151,0.9973477392005758,False,True
OPC,min10_cells,CSF1,2,-0.00807,-0.06122,0.9956507156239238,False,True
OPC,min10_cells,WNT2B,3,-0.12736,0.39541,0.8844311057111193,False,False
OPC,min10_cells,NGF,1,-0.06293,-0.2674,0.929095767725206,False,True
OPC,min10_cells,CD160,3,-0.01606,-0.61913,,False,True
OPC,min10_cells,NOTCH2NLA,1,-0.11214,0.55115,0.833499920567623,False,False
OPC,min10_cells,NOTCH2NLC,1,-0.29794,-0.18558,0.9769504046620408,False,True
OPC,min10_cells,C1orf54,3,-0.10513,-0.28009,0.9877920929686972,False,True
OPC,min10_cells,ECM1,3,-0.3074,0.86565,0.8752076042777743,False,False
OPC,min10_cells,ADAMTSL4,2,0.03278,-0.20688,,False,False
OPC,min10_cells,CTSS,2,0.14104,-0.07962,0.995305224767897,False,False
OPC,min10_cells,CTSK,2,-0.26858,-0.13861,0.98495466623347,False,True
OPC,min10_cells,C1orf56,2,0.06987,0.0695,0.9947067405987228,False,True
OPC,min10_cells,TUFT1,1,-0.12522,0.2882,0.9801447104972468,False,False
OPC,min10_cells,S100A13,2,0.22211,0.38776,0.957645352504143,False,True
OPC,min10_cells,IL6R,3,-0.00525,-0.04289,0.9962929182465184,False,True
OPC,min10_cells,EFNA1,2,0.0484,0.85136,0.818567492270735,False,True
OPC,min10_cells,THBS3,1,-0.06534,-0.42868,0.9668347055013504,False,True
OPC,min10_cells,BGLAP,2,-0.19008,0.37472,,False,False
OPC,min10_cells,NAXE,2,0.03445,0.30011,0.9668347055013504,False,True
OPC,min10_cells,HAPLN2,1,-0.02098,0.99254,0.5543390137293063,False,False
OPC,min10_cells,BCAN,2,0.07993,0.0108,0.9978584298112924,False,True
OPC,min10_cells,HDGF,1,0.02615,0.01669,0.9978584298112924,False,True
OPC,min10_cells,COPA,1,-0.07335,-0.18537,0.8870217771662422,False,True
OPC,min10_cells,ADAMTS4,4,0.03822,0.5159,,False,True
OPC,min10_cells,FCGR3A,1,-0.03928,1.24918,,False,False
OPC,min10_cells,OLFML2B,14,-0.05971,-0.46543,,False,True
OPC,min10_cells,CREG1,1,-0.12187,-0.08817,0.9868333685461788,False,True
OPC,min10_cells,F5,2,-0.55261,0.81885,,False,False
OPC,min10_cells,TNR,3,-0.21551,-0.13901,0.9397473715413,False,True
OPC,min10_cells,PAPPA2,1,0.00081,0.53943,0.9239209566949876,False,True
OPC,min10_cells,BRINP2,1,-0.03087,-0.32856,0.6633950713599098,False,True
OPC,min10_cells,ANGPTL1,1,-0.51834,-0.0813,0.9899023761674208,False,True
OPC,min10_cells,QSOX1,2,0.40287,0.17831,0.9573057716528618,False,True
OPC,min10_cells,MR1,1,0.15286,1.18981,,False,True
OPC,min10_cells,LAMC1,1,0.19306,0.26573,0.8353089320160524,False,True
OPC,min10_cells,HMCN1,1,-0.46433,-1.32846,,False,True
OPC,min10_cells,BRINP3,3,0.00331,0.0786,0.9863970854388464,False,True
OPC,min10_cells,CFH,2,-0.31771,1.43997,,False,False
OPC,min10_cells,CRB1,31,0.08703,-0.62699,0.1658553013479896,False,False
OPC,min10_cells,RNPEP,1,0.32601,0.37677,0.8947085801748207,False,True
OPC,min10_cells,CHI3L1,2,0.05339,0.20166,,False,True
OPC,min10_cells,CHIT1,1,0.12965,0.31482,,False,True
OPC,min10_cells,PRELP,3,-0.0501,0.47346,0.9654697958263334,False,False
OPC,min10_cells,OPTC,3,-0.47382,0.39827,0.9774324359047186,False,False
OPC,min10_cells,CNTN2,2,-0.16981,0.10036,0.9912894282854396,False,False
OPC,min10_cells,PM20D1,2,0.05818,0.18073,0.9912894282854396,False,True
OPC,min10_cells,C4BPB,1,0.07633,-0.71909,,False,False
OPC,min10_cells,C4BPA,1,-0.20477,0.16657,0.988750092830326,False,False
OPC,min10_cells,CD55,1,-0.1362,0.00192,0.9992469611201772,False,False
OPC,min10_cells,LAMB3,3,0.20372,-0.25886,,False,False
OPC,min10_cells,NENF,1,0.08207,0.3833,0.9296733525533228,False,True
OPC,min10_cells,VASH2,2,-0.39514,-0.3634,0.975842199658644,False,True
OPC,min10_cells,USH2A,2,-0.2618,-0.05338,0.9947067405987228,False,True
OPC,min10_cells,TGFB2,3,0.07068,-0.83555,0.6402883414217986,False,False
OPC,min10_cells,SUSD4,1,0.05183,-0.20685,0.8892717447577536,False,False
OPC,min10_cells,LEFTY1,2,-0.04532,0.05026,0.9947067405987228,False,False
OPC,min10_cells,WNT9A,2,-0.30502,0.29826,,False,False
OPC,min10_cells,GALNT2,1,0.10406,0.03499,0.9912894282854396,False,True
OPC,min10_cells,AGT,1,-0.12237,0.93211,0.7676363080398282,False,False
OPC,min10_cells,NID1,2,0.04696,0.07991,0.989968921879016,False,True
OPC,min10_cells,GREM2,1,0.07365,-0.68649,0.952905230988968,False,False
OPC,min10_cells,NLRP3,2,-0.14937,0.20959,,False,False
OPC,min10_cells,ALKAL2,1,0.34699,-0.53287,,False,False
OPC,min10_cells,PXDN,1,-0.02688,-0.03979,0.989968921879016,False,True
OPC,min10_cells,COLEC11,5,-0.08471,2.07716,0.7329775307866214,False,False
OPC,min10_cells,SDC1,1,-0.06741,-0.79148,,False,True
OPC,min10_cells,EMILIN1,1,-0.01859,0.3487,,False,False
OPC,min10_cells,CGREF1,2,-0.32507,0.13315,0.982822977659108,False,False
OPC,min10_cells,UCN,2,-0.26275,-0.0987,0.9947067405987228,False,True
OPC,min10_cells,FNDC4,1,0.03066,0.22184,0.9798261454517028,False,True
OPC,min10_cells,LTBP1,27,0.07819,-0.345,0.7676363080398282,False,False
OPC,min10_cells,CRIM1,2,0.23443,-0.05408,0.9889642628149398,False,False
OPC,min10_cells,QPCT,2,-0.5274,0.57343,0.9445926238513868,False,False
OPC,min10_cells,PKDCC,2,0.25766,0.22778,0.9774324359047186,False,True
OPC,min10_cells,EFEMP1,1,-0.1987,0.46485,0.9668347055013504,False,False
OPC,min10_cells,TGFA,2,0.28188,0.20084,0.9555852433695708,False,True
OPC,min10_cells,PRADC1,1,0.23425,0.61633,0.8821299531106955,False,True
OPC,min10_cells,LOXL3,1,-0.11779,-0.01371,0.9973477392005758,False,True
OPC,min10_cells,THNSL2,2,-0.07831,0.61036,0.9301833795889536,False,False
OPC,min10_cells,MGAT4A,11,0.08583,-0.06036,0.9863970854388464,False,False
OPC,min10_cells,CREG2,2,0.14175,-0.48795,0.970817721048352,False,False
OPC,min10_cells,IL1R1,9,0.053,0.43094,,False,True
OPC,min10_cells,ECRG4,1,0.16814,0.48195,,False,True
OPC,min10_cells,FBLN7,2,-0.19379,0.1946,0.961444011039232,False,False
OPC,min10_cells,C1QL2,1,0.25202,0.7659,0.2738876447573404,False,True
OPC,min10_cells,INHBB,1,0.15968,-0.18008,0.9863970854388464,False,False
OPC,min10_cells,MGAT5,36,0.18331,-0.02189,0.9931175869021284,False,False
OPC,min10_cells,NXPH2,3,-0.1035,-0.30486,,False,True
OPC,min10_cells,LYPD6,3,0.18272,-0.37362,0.9100789081985208,False,False
OPC,min10_cells,NMI,1,0.20786,0.46236,0.8917739076060818,False,True
OPC,min10_cells,TNFAIP6,2,-0.31354,-0.07257,0.9947067405987228,False,True
OPC,min10_cells,PLA2R1,3,0.14039,0.02028,0.9978584298112924,False,True
OPC,min10_cells,DPP4,2,-0.15309,0.47741,,False,False
OPC,min10_cells,FRZB,2,-0.05975,-0.34325,0.9301833795889536,False,True
OPC,min10_cells,TFPI,3,0.09728,1.99478,0.569319692049319,False,True
OPC,min10_cells,COL5A2,1,-1.44241,0.10211,0.9877920929686972,False,False
OPC,min10_cells,MSTN,4,-0.36139,-0.99776,,False,True
OPC,min10_cells,TMEFF2,3,0.14904,-0.07713,0.9863970854388464,False,False
OPC,min10_cells,NRP2,2,0.61843,0.95029,0.705624175466279,False,True
OPC,min10_cells,ADAM23,1,0.32972,-0.32602,0.8266056011095922,False,False
OPC,min10_cells,VWC2L,1,-0.09851,1.12356,0.705624175466279,False,False
OPC,min10_cells,FN1,1,0.00472,0.06715,0.9912894282854396,False,True
OPC,min10_cells,IGFBP2,4,-0.11454,-0.01693,0.9985904936820236,False,True
OPC,min10_cells,IGFBP5,2,0.07721,0.32927,0.9571619666687806,False,True
OPC,min10_cells,ABCB6,1,0.08853,-0.05447,0.9947067405987228,False,False
OPC,min10_cells,GLB1L,2,-0.05337,0.6423,,False,False
OPC,min10_cells,INHA,1,0.08772,-0.37733,,False,False
OPC,min10_cells,SCG2,2,0.44049,0.22945,0.9668347055013504,False,True
OPC,min10_cells,SERPINE2,3,0.12699,0.17394,0.9105953647814036,False,True
OPC,min10_cells,COL4A4,1,-0.16527,-0.40038,0.7771667682936796,False,True
OPC,min10_cells,COL4A3,1,-0.16527,-0.20423,0.9691938722474084,False,True
OPC,min10_cells,SNORC,2,-0.09794,-0.13831,0.982822977659108,False,True
OPC,min10_cells,COL6A3,6,0.05143,-1.11463,,False,False
OPC,min10_cells,GPC1,6,0.05938,0.30409,0.9414007480171036,False,True
OPC,min10_cells,SNED1,12,-0.33628,0.44355,0.9137310777534228,False,False
OPC,min10_cells,CHL1,31,-0.08726,0.23595,0.8031311582227664,False,False
OPC,min10_cells,CNTN4,69,-0.09937,-0.53169,0.7104652860265886,False,True
OPC,min10_cells,IL17RE,2,0.11954,0.2867,0.982822977659108,False,True
OPC,min10_cells,GHRL,4,-0.5893,-0.58508,,False,True
OPC,min10_cells,TIMP4,1,0.00829,0.50094,0.9110040875740087,False,True
OPC,min10_cells,FBLN2,6,-0.45529,-0.09361,0.9912894282854396,False,True
OPC,min10_cells,WNT7A,1,0.13639,-0.17894,0.9863970854388464,False,False
OPC,min10_cells,COLQ,7,-0.65179,0.13778,0.9774324359047186,False,False
OPC,min10_cells,BTD,8,0.16901,-0.10371,0.95916231613285,False,False
OPC,min10_cells,TGFBR2,2,-0.02799,-0.08637,0.9947067405987228,False,True
OPC,min10_cells,CRTAP,1,0.06788,-0.10613,0.982822977659108,False,False
OPC,min10_cells,PDCD6IP,1,0.48878,0.09375,0.9668347055013504,False,True
OPC,min10_cells,CCK,4,0.01892,0.98988,0.9301833795889536,False,True
OPC,min10_cells,GASK1A,2,-0.69731,-0.52528,0.3854005494740879,False,True
OPC,min10_cells,CDCP1,2,0.53503,-0.31942,,False,False
OPC,min10_cells,CSPG5,1,0.07653,0.17069,0.9552166064657044,False,True
OPC,min10_cells,SPINK8,1,-0.02614,-0.3725,0.982822977659108,False,True
OPC,min10_cells,PLXNB1,4,0.00023,0.36355,0.9237072195369944,False,True
OPC,min10_cells,COL7A1,3,0.1374,0.2073,,False,True
OPC,min10_cells,LAMB2,1,-0.12422,-1.01837,,False,True
OPC,min10_cells,DAG1,1,0.08444,0.29268,0.8831118083929482,False,True
OPC,min10_cells,MST1,1,0.16563,0.14425,0.9877920929686972,False,True
OPC,min10_cells,SEMA3B,3,-0.17738,1.10188,0.7132358981422527,False,False
OPC,min10_cells,HYAL1,2,-0.31429,0.29309,0.9863970854388464,False,False
OPC,min10_cells,MANF,1,0.23071,0.10079,0.990300689545588,False,True
OPC,min10_cells,ITIH4,1,-0.57468,-0.15365,0.9932616614993,False,True
OPC,min10_cells,MUSTN1,2,-0.53647,-0.03853,,False,True
OPC,min10_cells,IL17RB,2,0.24631,0.36504,0.7669987700812514,False,True
OPC,min10_cells,WNT5A,6,-0.01726,-0.50884,0.699235827199917,False,True
OPC,min10_cells,ADAMTS9,2,0.2511,0.4221,0.705624175466279,False,True
OPC,min10_cells,TAFA1,53,-0.04116,-0.4751,0.5331922884156,False,True
OPC,min10_cells,TAFA4,1,0.33031,-0.10252,0.9956507156239238,False,False
OPC,min10_cells,EPHA3,1,-0.26496,0.13451,0.9930239719889796,False,False
OPC,min10_cells,PROS1,2,0.02777,-0.1946,0.957645352504143,False,False
OPC,min10_cells,COL8A1,1,-0.36089,-0.57074,0.9452698562479264,False,True
OPC,min10_cells,ABI3BP,1,-0.05205,-0.68163,0.9029484504845984,False,True
OPC,min10_cells,NXPE3,4,0.19406,0.13054,0.9557397033106514,False,True
OPC,min10_cells,ZPLD1,26,-0.13414,-0.28493,0.982822977659108,False,True
OPC,min10_cells,ALCAM,33,0.06424,-0.10211,0.9740661853879656,False,False
OPC,min10_cells,BTLA,1,0.0975,0.62993,,False,True
OPC,min10_cells,CCDC80,2,-0.03111,-1.2827,,False,True
OPC,min10_cells,CD200R1,2,0.03448,-0.09357,,False,False
OPC,min10_cells,B4GALT4,3,0.23884,0.10916,0.982822977659108,False,True
OPC,min10_cells,FSTL1,1,-0.13878,0.05314,0.9920453743775316,False,False
OPC,min10_cells,MUC13,1,0.21297,-1.18497,,False,False
OPC,min10_cells,HEG1,1,0.1185,0.01535,0.9973477392005758,False,True
OPC,min10_cells,COL6A6,1,0.36973,0.1467,0.98495466623347,False,True
OPC,min10_cells,TF,4,-0.1958,-0.18374,0.982822977659108,False,True
OPC,min10_cells,PCOLCE2,1,0.18492,0.10621,0.982822977659108,False,True
OPC,min10_cells,DIPK2A,1,0.21051,-0.15651,0.9774324359047186,False,False
OPC,min10_cells,CPB1,5,0.05134,0.92978,,False,True
OPC,min10_cells,CP,2,0.60387,0.10052,0.9912894282854396,False,True
OPC,min10_cells,IGSF10,2,-0.16151,-0.08026,0.989968921879016,False,True
OPC,min10_cells,C3orf33,1,0.09012,-0.18203,0.9487572997727816,False,False
OPC,min10_cells,PTX3,1,-0.13755,0.4248,,False,False
OPC,min10_cells,RARRES1,2,0.2496,0.00973,0.998532428187127,False,True
OPC,min10_cells,IL12A,2,-0.37954,-0.49861,,False,True
OPC,min10_cells,BCHE,2,-0.17883,-0.33798,0.8325624388227194,False,True
OPC,min10_cells,SERPINI1,1,0.03292,0.02761,0.9947067405987228,False,True
OPC,min10_cells,CHRD,3,-0.20739,-0.14811,0.9863970854388464,False,True
OPC,min10_cells,KNG1,1,0.19933,-0.25176,,False,False
OPC,min10_cells,ST6GAL1,29,0.11105,0.20082,0.9571619666687806,False,True
OPC,min10_cells,MASP1,2,0.29107,0.09373,0.9863970854388464,False,True
OPC,min10_cells,SST,1,-0.79945,-0.92301,0.9397473715413,False,True
OPC,min10_cells,IL1RAP,12,0.04758,0.11649,0.982822977659108,False,True
OPC,min10_cells,UTS2B,7,0.20309,0.27414,0.9863970854388464,False,True
OPC,min10_cells,APOD,3,-0.05348,0.94967,0.6800426412334192,False,False
OPC,min10_cells,MUC20,3,-0.28274,-0.38062,0.957645352504143,False,True
OPC,min10_cells,TFRC,1,0.18339,0.02938,0.9953039627164572,False,True
OPC,min10_cells,FBXO45,1,0.14643,0.16746,0.982822977659108,False,True
OPC,min10_cells,SPON2,11,0.07539,-0.20565,0.9893836395617874,False,False
OPC,min10_cells,FGFR3,2,0.19375,0.37568,0.9067427924021948,False,True
OPC,min10_cells,C4orf48,1,-0.28224,0.32131,0.9668347055013504,False,False
OPC,min10_cells,CYTL1,2,0.08877,0.92056,,False,True
OPC,min10_cells,MAN2B2,1,0.39508,0.07275,0.9912664891822336,False,True
OPC,min10_cells,C1QTNF7,20,0.01387,-0.0175,0.9974002012488424,False,False
OPC,min10_cells,SLIT2,2,0.1304,-1.00985,0.3792393045700606,False,False
OPC,min10_cells,SOD3,1,0.19618,0.58967,,False,True
OPC,min10_cells,LGI2,2,-0.13602,-0.03454,0.9962929182465184,False,True
OPC,min10_cells,SMIM20,1,0.01701,-0.06811,0.9899023761674208,False,False
OPC,min10_cells,CORIN,10,0.01095,-0.44348,0.9121395219232,False,False
OPC,min10_cells,ERVMER34-1,1,-0.76492,-1.00099,,False,True
OPC,min10_cells,IGFBP7,1,0.13078,-0.19744,0.982822977659108,False,False
OPC,min10_cells,TMPRSS11D,1,-0.32628,0.24172,0.9727119476965986,False,False
OPC,min10_cells,ADAMTS3,1,-0.07949,-0.84829,0.6761315341529167,False,True
OPC,min10_cells,ALB,1,0.03877,-2.3786,,False,False
OPC,min10_cells,BTC,1,-0.19492,-0.24983,0.982822977659108,False,True
OPC,min10_cells,ANTXR2,1,0.12073,0.16755,0.961444011039232,False,True
OPC,min10_cells,FGF5,1,0.35768,0.0741,,False,True
OPC,min10_cells,HPSE,2,0.05521,-0.66502,,False,False
OPC,min10_cells,SPARCL1,3,0.35312,0.28664,0.948604501391468,False,True
OPC,min10_cells,SPP1,4,0.64465,1.25394,0.8105750215479672,False,True
OPC,min10_cells,PKD2,8,0.02014,-0.02343,0.9945755801501868,False,False
OPC,min10_cells,SNCA,1,0.08117,0.01052,0.9973477392005758,False,True
OPC,min10_cells,NPNT,1,0.25674,0.58892,0.9704261062490552,False,True
OPC,min10_cells,AIMP1,1,0.18916,0.31442,0.8821299531106955,False,True
OPC,min10_cells,DKK2,21,-0.04173,-0.07838,0.9931175869021284,False,True
OPC,min10_cells,COL25A1,30,-0.26366,-0.69992,0.7624802113087851,False,True
OPC,min10_cells,PLA2G12A,1,-0.25156,0.00162,0.9992469611201772,False,False
OPC,min10_cells,ARSJ,1,0.07031,-0.33969,,False,False
OPC,min10_cells,PRSS12,1,-0.85232,-1.3808,0.8392948528333727,False,True
OPC,min10_cells,FGF2,1,0.30337,0.17474,0.9570649154016404,False,True
OPC,min10_cells,ABHD18,1,-0.11,0.06672,0.9863970854388464,False,False
OPC,min10_cells,PGRMC2,2,0.02107,-0.14963,0.9642360436718956,False,False
OPC,min10_cells,IL15,9,-0.07933,-0.23535,0.982822977659108,False,True
OPC,min10_cells,FREM3,1,-0.2659,-0.97244,0.3708652348260843,False,True
OPC,min10_cells,HHIP,2,-0.03552,0.23695,0.982822977659108,False,False
OPC,min10_cells,PRSS48,1,-0.21735,0.25931,0.961444011039232,False,False
OPC,min10_cells,SFRP2,3,0.02578,-0.18801,,False,False
OPC,min10_cells,PDGFC,2,0.05383,-0.00639,0.998532428187127,False,False
OPC,min10_cells,FSTL5,1,-0.54618,-1.6348,0.0676535925295278,True,True
OPC,min10_cells,CPE,1,0.09211,0.07674,0.982822977659108,False,True
OPC,min10_cells,TLL1,1,-0.13894,-1.14374,0.1491612974282209,False,True
OPC,min10_cells,SPOCK3,24,0.05215,-0.07215,0.9863970854388464,False,False
OPC,min10_cells,HMGB2,1,-0.04136,0.26346,0.975842199658644,False,False
OPC,min10_cells,SCRG1,1,0.11531,-7e-05,0.9998416289768544,False,False
OPC,min10_cells,VEGFC,1,-0.353,-0.73891,,False,True
OPC,min10_cells,SNX25,3,0.08471,-0.07102,0.9863970854388464,False,False
OPC,min10_cells,KLKB1,1,0.11093,0.35191,0.957645352504143,False,True
OPC,min10_cells,EXOC3-AS1,2,-0.10362,-0.3255,0.9774324359047186,False,True
OPC,min10_cells,ADAMTS16,2,-0.05218,-0.18398,0.9863970854388464,False,True
OPC,min10_cells,NSUN2,1,-0.01577,-0.27703,0.8649243946727402,False,True
OPC,min10_cells,PDZD2,1,0.26429,0.24996,0.8691691484087769,False,True
